taxonid_iucn,code,habitat,suitability,season,majorimportance
88991897,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
88991897,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
88991897,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
88991897,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,Resident,Yes
88991897,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes
54608,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
54619,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
54619,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
54646,1.4,Forest - Temperate,Suitable,Resident,Yes
54646,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
54877,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
54877,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
54879,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
54883,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
54883,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
54791,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes
54791,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
54791,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
54791,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes
54791,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes
135985,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
78585312,15.2,Artificial/Aquatic - Ponds (below 8ha),Unknown,Resident,
78585312,15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",Unknown,Resident,
78585312,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
78585312,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes
103933123,9.4,Marine Neritic - Subtidal Sandy,Suitable,Resident,Yes
103933123,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Resident,Yes
103933123,9.6,Marine Neritic - Subtidal Muddy,Suitable,Resident,Yes
60167,9.10,Marine Neritic - Estuaries,Suitable,Resident,Yes
60167,9.4,Marine Neritic - Subtidal Sandy,Suitable,Resident,Yes
60167,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Resident,Yes
60167,9.6,Marine Neritic - Subtidal Muddy,Suitable,Resident,Yes
60167,9.8,Marine Neritic - Coral Reef,Suitable,Resident,Yes
63166,9.4,Marine Neritic - Subtidal Sandy,Suitable,Resident,Yes
63166,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Resident,Yes
63166,9.6,Marine Neritic - Subtidal Muddy,Suitable,Resident,Yes
63166,9.9,Marine Neritic - Seagrass (Submerged),Suitable,Resident,Yes
173698818,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
173698818,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
19509,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
29599,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
29599,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
19511,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
167465,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,Yes
167465,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
173698833,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
173698833,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
173698846,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
173698901,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
173698901,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
173698921,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
173698921,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
173698921,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
19513,1.3,Forest - Subantarctic,Suitable,Resident,Yes
19513,1.4,Forest - Temperate,Suitable,Resident,Yes
19513,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes
122055606,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,
180953,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
84372084,18,Unknown,Suitable,,
19533,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes
19533,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,Suitable,,Yes
19533,7.1,Caves and Subterranean Habitats (non-aquatic) - Caves,Suitable,,Yes
